time,x,y,v,v_d,a,v_des,a_des,throttle,brake,steer
1545754659.986641,1151.399,1185.035,12.634590694218035,2.229236169341786,0.0,11.11111111111111,-0.0,0.560048520565033,0.0,0.0
1545754660.006656,1151.399,1185.035,12.634590694218035,2.1261929385780807,0.0,11.11111111111111,-0.0,0.560048520565033,0.0,0.0
1545754660.026654,1152.424,1185.124,12.715089943873636,2.076778222221436,0.0,11.11111111111111,-0.0,0.4564773142337799,0.0,0.0
1545754660.046604,1152.424,1185.124,12.715089943873636,2.036335465453417,0.0,11.11111111111111,-0.0,0.4564773142337799,0.0,0.0
1545754660.066598,1152.424,1185.124,12.745582083894698,1.9511233811522353,0.0,11.11111111111111,-0.0,0.4564773142337799,0.0,0.0
1545754660.086601,1152.424,1185.124,12.770992200578915,1.8376545148045758,0.0,11.11111111111111,-0.0,0.4564773142337799,0.0,0.0
1545754660.106581,1153.456,1185.214,12.861008298223911,1.737666336414388,0.0,11.11111111111111,-0.0,0.4370802938938141,0.0,0.0
1545754660.12665,1153.456,1185.214,12.861008298223911,1.6534263039485002,0.0,11.11111111111111,-0.0,0.4370802938938141,0.0,0.0
1545754660.146581,1153.456,1185.214,12.881616379186593,1.5501851821827435,0.0,11.11111111111111,-0.0,0.4370802938938141,0.0,0.0
1545754660.16659,1154.234,1185.282,12.905011086655493,1.4866887923660375,-0.0004573823163134598,11.11111111111111,-0.0,0.33066388964653015,0.0,0.0
1545754660.186665,1154.234,1185.282,12.940753000844092,1.373787008499356,0.0,11.11111111111111,-0.0,0.33066388964653015,0.0,0.0
1545754660.206663,1154.234,1185.282,12.940753000844092,1.28022320172269,0.0,11.11111111111111,-0.0,0.33066388964653015,0.0,0.0
1545754660.226663,1154.234,1185.282,12.940753000844092,1.202237221898543,0.0,11.11111111111111,-0.0,0.33066388964653015,0.0,0.0
1545754660.246639,1155.273,1185.372,12.971034864897288,1.1167067634604526,0.0,11.11111111111111,-0.0,0.2776891887187958,0.0,0.0
1545754660.266612,1155.273,1185.372,12.992063937156452,1.0103520684342189,0.0,11.11111111111111,-0.0,0.2776891887187958,0.0,0.0
1545754660.286633,1155.273,1185.372,12.992063937156452,0.921532235116925,0.0,11.11111111111111,-0.0,0.2776891887187958,0.0,0.0
1545754660.306679,1156.052,1185.441,13.000773816430376,0.8403593157627904,-0.00017571050649185506,11.11111111111111,-0.0,0.25041550397872925,0.0,0.0
1545754660.326599,1156.052,1185.441,13.014080576432207,0.7509065754987163,0.0,11.11111111111111,-0.0,0.25041550397872925,0.0,0.0
1545754660.346603,1156.052,1185.441,13.014080576432207,0.6761497089058094,0.0,11.11111111111111,-0.0,0.25041550397872925,0.0,0.0
1545754660.366651,1156.052,1185.441,13.014080576432207,0.613741448938333,0.0,11.11111111111111,-0.0,0.25041550397872925,0.0,0.0
1545754660.38663,1157.092,1185.531,13.019313668389032,0.5312943606869538,0.0,11.11111111111111,-0.0,0.2067531943321228,0.0,0.0
1545754660.406644,1157.092,1185.531,13.022947760025716,0.45650113735602604,0.0,11.11111111111111,-0.0,0.2067531943321228,0.0,0.0
1545754660.426693,1157.092,1185.531,13.022947760025716,0.39414956816584784,0.0,11.11111111111111,-0.0,0.2067531943321228,0.0,0.0
1545754660.446601,1157.092,1185.531,13.022947760025716,0.34228711980443,0.0,11.11111111111111,-0.0,0.2067531943321228,0.0,0.0
1545754660.46668,1157.87,1185.599,13.018459984906746,0.26830711537229107,0.0,11.11111111111111,-0.0,0.16153259575366974,0.0,0.0
1545754660.486668,1157.87,1185.599,13.016760070088955,0.20941484386547196,0.0,11.11111111111111,-0.0,0.16153259575366974,0.0,0.0
1545754660.506635,1157.87,1185.599,13.016760070088955,0.16032288743892453,0.0,11.11111111111111,-0.0,0.16153259575366974,0.0,0.0
1545754660.526614,1158.904,1185.689,13.00126016182844,0.07482892059419524,0.0,11.11111111111111,-0.0,0.1433839052915573,0.0,0.0
1545754660.546572,1158.904,1185.689,12.990496336647528,0.021499606651336572,0.0,11.11111111111111,-0.0,0.1433839052915573,0.0,0.0
1545754660.566778,1158.904,1185.689,12.990496336647528,-0.022440106115036856,0.0,11.11111111111111,-0.0,0.1433839052915573,0.0,0.0
1545754660.58665,1159.678,1185.756,12.978981874672941,-0.11527224070028344,-8.637460248726256e-05,11.11111111111111,-0.0,0.1433839052915573,0.0,0.0
1545754660.606602,1159.678,1185.756,12.961390335545099,-0.16285492949127484,0.0,11.11111111111111,-0.0,0.09255658835172653,0.0,0.0
1545754660.626675,1159.678,1185.756,12.961390335545099,-0.202104935644113,0.0,11.11111111111111,-0.04923635552489033,0.09255658835172653,0.0,0.0
1545754660.646661,1159.678,1185.756,12.961390335545099,-0.23510156522427159,0.0,11.11111111111111,-0.04923635552489033,0.09255658835172653,0.0,0.0
1545754660.666693,1160.704,1185.846,12.927012725995208,-0.32592863338555833,0.0,11.11111111111111,-0.04923635552489033,0.07132498919963837,0.0,0.0
1545754660.68661,1160.704,1185.846,12.903139386030006,-0.36241330677565126,0.0,11.11111111111111,-0.051168517162413385,0.07132498919963837,0.0,0.0
1545754660.706619,1160.704,1185.846,12.903139386030006,-0.39239954768387875,0.0,11.11111111111111,-0.051168517162413385,0.07132498919963837,0.0,0.0
1545754660.726606,1161.724,1185.933,12.880097396625006,-0.41748835645359605,-0.019550733000316865,11.11111111111111,-0.051168517162413385,0.07132498919963837,0.0,0.0
1545754660.746593,1161.724,1185.933,12.860895738787505,-0.5080240038918113,0.0,11.11111111111111,-0.05310573624156319,0.04201462119817734,0.0,0.01073033269494772
1545754660.766601,1161.724,1185.933,12.83155987264688,-0.5344291272800388,0.0,11.11111111111111,-0.05310573624156319,0.04201462119817734,0.0,0.01073033269494772
1545754660.78662,1161.724,1185.933,12.83155987264688,-0.556373867078313,0.0,11.11111111111111,-0.05310573624156319,0.04201462119817734,0.0,0.01073033269494772
1545754660.80663,1162.484,1185.997,12.808956638939065,-0.651911088739481,-0.03488696977353625,11.11111111111111,-0.05310573624156319,0.022341029718518257,0.0,0.01115136593580246
1545754660.826581,1162.484,1185.997,12.774423920774352,-0.674385561540914,0.0,11.11111111111111,-0.05006910771724903,0.022341029718518257,0.0,0.01115136593580246
1545754660.846635,1162.484,1185.997,12.774423920774352,-0.6924408309005807,0.0,11.11111111111111,-0.05006910771724903,0.022341029718518257,0.0,0.01115136593580246
1545754660.866778,1163.492,1186.078,12.745608282778626,-0.8154620419822076,-0.05638170483247615,11.11111111111111,-0.05006910771724903,0.022341029718518257,0.0,0.01115136593580246
1545754660.886627,1163.492,1186.078,12.745608282778626,-0.9215080389770673,-0.05638170483247615,11.11111111111111,-0.05107314528921565,0.019999999552965164,0.0,0.011573494412004948
1545754660.906619,1163.492,1186.078,12.745608282778626,-1.0081484138308372,-0.05638170483247615,11.11111111111111,-0.05107314528921565,0.019999999552965164,0.0,0.011573494412004948
1545754660.926598,1163.492,1186.078,12.701584391396269,-1.0070561208200774,0.0,11.11111111111111,-0.04881983642045276,0.019999999552965164,0.0,0.011573494412004948
1545754660.946583,1164.243,1186.137,12.659287875536297,-1.0528807678053014,-0.25875855479878784,11.11111111111111,-0.04915764539898863,0.019999999552965164,0.0,0.010911797173321247
1545754660.966622,1164.243,1186.137,12.659287875536297,-1.0904909065856312,-0.25875855479878784,11.11111111111111,-0.04915764539898863,0.019999999552965164,0.0,0.010911797173321247
1545754660.98664,1164.243,1186.137,12.637937209346916,-1.0865058770142613,0.0,11.11111111111111,-0.04695350285316803,0.019999999552965164,0.0,0.010911797173321247
1545754661.006623,1164.243,1186.137,12.62014498752243,-1.0538158197162006,0.0,11.11111111111111,-0.04695350285316803,0.019999999552965164,0.0,0.010911797173321247
1545754661.026612,1165.239,1186.212,12.56822770320169,-1.0749443157156209,0.0,11.11111111111111,-0.04695350285316803,0.05388867110013962,0.0,0.010639568790793419
1545754661.046576,1165.239,1186.212,12.532174033534508,-1.032600263041834,0.0,11.11111111111111,-0.04591515767207589,0.05388867110013962,0.0,0.010639568790793419
1545754661.066644,1165.239,1186.212,12.532174033534508,-0.9966048688088956,0.0,11.11111111111111,-0.04591515767207589,0.05388867110013962,0.0,0.010639568790793419
1545754661.086609,1165.981,1186.266,12.507404671145423,-1.0372779535061907,-0.06053566112413228,11.11111111111111,-0.04591515767207589,0.019999999552965164,0.0,0.01023287232965231
1545754661.106589,1165.981,1186.266,12.469562589717656,-1.0078816166768472,0.0,11.11111111111111,-0.04591515767207589,0.019999999552965164,0.0,0.01023287232965231
1545754661.126625,1165.981,1186.266,12.469562589717656,-0.9829851417613342,0.0,11.11111111111111,-0.045808642327548874,0.019999999552965164,0.0,0.01023287232965231
1545754661.146639,1165.981,1186.266,12.469562589717656,-0.9623948928298259,0.0,11.11111111111111,-0.045808642327548874,0.019999999552965164,0.0,0.01023287232965231
1545754661.166626,1166.965,1186.334,12.41516107352615,-1.0081974862819998,0.0,11.11111111111111,-0.045808642327548874,0.019999999552965164,0.0,0.010006602853536606
1545754661.186618,1166.965,1186.334,12.377382242837605,-0.9833226568767458,0.0,11.11111111111111,-0.038141446662571535,0.019999999552965164,0.0,0.010006602853536606
1545754661.206686,1166.965,1186.334,12.377382242837605,-0.9620527777903609,0.0,11.11111111111111,-0.038141446662571535,0.019999999552965164,0.0,0.010006602853536606
1545754661.22661,1167.698,1186.383,12.351667344231338,-1.016819686582617,-0.06204981763279036,11.11111111111111,-0.038141446662571535,0.019999999552965164,0.0,0.009983393363654613
1545754661.246595,1167.698,1186.383,12.312380693582874,-0.996274796960356,0.0,11.11111111111111,-0.03757134488742134,0.019999999552965164,0.0,0.009983393363654613
1545754661.266646,1167.698,1186.383,12.312380693582874,-0.9786635414455089,0.0,11.11111111111111,-0.03757134488742134,0.019999999552965164,0.0,0.009983393363654613
1545754661.286663,1167.698,1186.383,12.312380693582874,-0.96423854577087,0.0,11.11111111111111,-0.03839263177569357,0.019999999552965164,0.0,0.009983393363654613
1545754661.306611,1168.669,1186.445,12.25742813561033,-1.0122283009955673,0.0,11.11111111111111,-0.03839263177569357,0.019999999552965164,0.0,0.008312557823956013
1545754661.326598,1168.669,1186.445,12.219266637018285,-0.9881696905163783,0.0,11.11111111111111,-0.03590903811785971,0.019999999552965164,0.0,0.008312557823956013
1545754661.346616,1168.669,1186.445,12.219266637018285,-0.9678951673097249,0.0,11.11111111111111,-0.03590903811785971,0.019999999552965164,0.0,0.008312557823956013
1545754661.366643,1169.393,1186.489,12.19357219324857,-1.020411828464891,-0.060719382143290264,11.11111111111111,-0.03590903811785971,0.019999999552965164,0.0,0.008367297239601612
1545754661.386585,1169.393,1186.489,12.15431679304484,-0.9994700188166958,0.0,11.11111111111111,-0.035410708021855815,0.019999999552965164,0.0,0.008367297239601612
1545754661.406653,1169.393,1186.489,12.15431679304484,-0.9810830464787268,0.0,11.11111111111111,-0.035410708021855815,0.019999999552965164,0.0,0.008367297239601612
1545754661.426709,1169.393,1186.489,12.15431679304484,-0.9658486517953302,0.0,11.11111111111111,-0.03139171136811841,0.019999999552965164,0.0,0.008367297239601612
1545754661.449249,1170.352,1186.545,12.099776600058917,-0.9881842514549534,0.0,11.11111111111111,-0.0315221836291758,0.019999999552965164,0.0,0.007826058194041252
1545754661.466597,1170.352,1186.545,12.061901466040915,-0.9888846101092839,0.0,11.11111111111111,-0.0315221836291758,0.019999999552965164,0.0,0.007826058194041252
1545754661.486612,1170.352,1186.545,12.061901466040915,-0.9674293966962647,0.0,11.11111111111111,-0.0315221836291758,0.019999999552965164,0.0,0.007826058194041252
1545754661.506643,1170.352,1186.545,12.03647493796743,-1.0177512405750033,-0.053407384650719064,11.11111111111111,-0.0315221836291758,0.019999999552965164,0.0,0.007826058194041252
1545754661.526608,1171.067,1186.586,11.997628853410715,-0.9955287391163257,0.0,11.11111111111111,-0.028383791922261235,0.019999999552965164,0.0,0.006841596215963364
1545754661.546606,1171.067,1186.586,11.997628853410715,-0.9767657167445909,0.0,11.11111111111111,-0.0297795332748382,0.019999999552965164,0.0,0.006841596215963364
1545754661.566639,1171.067,1186.586,11.997628853410715,-0.9608741624523123,0.0,11.11111111111111,-0.0297795332748382,0.019999999552965164,0.0,0.006841596215963364
1545754661.586613,1172.014,1186.637,11.943777230246331,-1.0049774819138393,0.0,11.11111111111111,-0.02762059664654985,0.019999999552965164,0.0,0.0068700313568115234
1545754661.60662,1172.014,1186.637,11.943777230246331,-1.041391926323836,0.0,11.11111111111111,-0.02762059664654985,0.019999999552965164,0.0,0.0068700313568115234
1545754661.626641,1172.014,1186.637,11.906380269715509,-1.009333447162361,0.0,11.11111111111111,-0.02762059664654985,0.019999999552965164,0.0,0.0068700313568115234
1545754661.646603,1172.014,1186.637,11.906380269715509,-0.9830355020867393,0.0,11.11111111111111,-0.02762059664654985,0.019999999552965164,0.0,0.0068700313568115234
1545754661.666632,1172.955,1186.685,11.861053202057995,-0.9906425536381962,0.0,11.11111111111111,-0.02762059664654985,0.08665485680103302,0.0,0.006019741762429476
1545754661.686589,1172.955,1186.685,11.829576071740274,-0.945023523116778,0.0,11.11111111111111,-0.025507021522373927,0.08665485680103302,0.0,0.006019741762429476
1545754661.706614,1172.955,1186.685,11.829576071740274,-0.906602214984126,0.0,11.11111111111111,-0.025507021522373927,0.08665485680103302,0.0,0.006019741762429476
1545754661.726613,1173.657,1186.72,11.80756471365023,-0.9389387517961651,-0.05088595135685717,11.11111111111111,-0.025507021522373927,0.019999999552965164,0.0,0.006019741762429476
1545754661.746597,1173.657,1186.72,11.80756471365023,-0.9660237405729748,-0.05088595135685717,11.11111111111111,-0.024029267728853183,0.019999999552965164,0.0,0.006019741762429476
1545754661.766645,1173.657,1186.72,11.789221915241859,-0.9575111969413088,0.0,11.11111111111111,-0.024029267728853183,0.019999999552965164,0.0,0.006019741762429476
1545754661.786608,1173.657,1186.72,11.77393624990155,-0.925542466221163,0.0,11.11111111111111,-0.024029267728853183,0.019999999552965164,0.0,0.006019741762429476
1545754661.806611,1174.588,1186.765,11.746961461584625,-0.9960406747086248,-0.1649012035165793,11.11111111111111,-0.024029267728853183,0.025537410750985146,0.0,0.005559116136282682
1545754661.826621,1174.588,1186.765,11.746961461584625,-1.0547115211283362,-0.1649012035165793,11.11111111111111,-0.022133930984633,0.025537410750985146,0.0,0.005559116136282682
1545754661.846697,1174.588,1186.765,11.705749979433769,-1.0344391343222603,0.0,11.11111111111111,-0.022133930984633,0.025537410750985146,0.0,0.005559116136282682
1545754661.866636,1174.588,1186.765,11.69013956952814,-0.9925176944590643,0.0,11.11111111111111,-0.022133930984633,0.025537410750985146,0.0,0.005559116136282682
1545754661.886617,1175.281,1186.796,11.633746510276934,-0.9563264328481589,0.0,11.11111111111111,-0.020414945381468735,0.05081737041473389,0.0,0.00523705780506134
1545754661.906642,1175.281,1186.796,11.633746510276934,-0.9258824076095526,0.0,11.11111111111111,-0.020414945381468735,0.05081737041473389,0.0,0.00523705780506134
1545754661.92667,1175.281,1186.796,11.633746510276934,-0.900492431952882,0.0,11.11111111111111,-0.020414945381468735,0.05081737041473389,0.0,0.00523705780506134
1545754661.946623,1176.202,1186.837,11.592883979692315,-0.905557171081046,0.0,11.11111111111111,-0.018462980351067186,0.09221099317073822,0.0,0.0048239887692034245
1545754661.96663,1176.202,1186.837,11.564507222341886,-0.8620816491668648,0.0,11.11111111111111,-0.018462980351067186,0.09221099317073822,0.0,0.0048239887692034245
1545754661.98662,1176.202,1186.837,11.564507222341886,-0.8259430379562599,0.0,11.11111111111111,-0.018462980351067186,0.09221099317073822,0.0,0.0048239887692034245
1545754662.006714,1176.889,1186.867,11.545244573818238,-0.8480557691201467,-0.037441852261603924,11.11111111111111,-0.018462980351067186,0.04827415943145752,0.0,0.004449350293725729
1545754662.026595,1176.889,1186.867,11.515815527462665,-0.8188539829996798,0.0,11.11111111111111,-0.0171989991426056,0.04827415943145752,0.0,0.004449350293725729
1545754662.046598,1176.889,1186.867,11.515815527462665,-0.793836141729229,0.0,11.11111111111111,-0.0171989991426056,0.04827415943145752,0.0,0.004449350293725729
1545754662.06667,1176.889,1186.867,11.493421380085554,-0.8474787527516008,-0.03344382248391593,11.11111111111111,-0.0171989991426056,0.04827415943145752,0.0,0.004449350293725729
1545754662.086599,1177.801,1186.904,11.474759590604627,-0.862299915032234,0.0,11.11111111111111,-0.015492646581170612,0.06141093000769615,0.0,0.004023937042802572
1545754662.106613,1177.801,1186.904,11.446248523342103,-0.8265052136178939,0.0,11.11111111111111,-0.015492646581170612,0.06141093000769615,0.0,0.004023937042802572
1545754662.126654,1177.801,1186.904,11.446248523342103,-0.796529931328722,0.0,11.11111111111111,-0.015492646581170612,0.06141093000769615,0.0,0.004023937042802572
1545754662.146629,1178.482,1186.932,11.429185101185086,-0.8061467724566547,-0.026346952232310487,11.11111111111111,-0.014173300249701742,0.11029499769210815,0.0,0.0037484592758119106
1545754662.166723,1178.482,1186.932,11.414965582720905,-0.7897311206407633,0.0,11.11111111111111,-0.014173300249701742,0.11029499769210815,0.0,0.0037484592758119106
1545754662.186582,1178.482,1186.932,11.414965582720905,-0.7774461285016083,0.0,11.11111111111111,-0.014173300249701742,0.11029499769210815,0.0,0.0037484592758119106
1545754662.206679,1178.482,1186.932,11.403115984000754,-0.7461417354925731,0.0,11.11111111111111,-0.014173300249701742,0.11029499769210815,0.0,0.0037484592758119106
1545754662.226585,1179.386,1186.967,11.368510321333858,-0.753487116343629,0.0,11.11111111111111,-0.012335576504197601,0.08236339688301086,0.0,0.003376571461558342
1545754662.246634,1179.386,1186.967,11.344478611148514,-0.7187122280760322,0.0,11.11111111111111,-0.012449007480595773,0.08236339688301086,0.0,0.003376571461558342
1545754662.266637,1179.386,1186.967,11.344478611148514,-0.6899420439638356,0.0,11.11111111111111,-0.012449007480595773,0.08236339688301086,0.0,0.003376571461558342
1545754662.286683,1180.061,1186.993,11.315393876853136,-0.6848683666306838,0.0,11.11111111111111,-0.011312588597324659,0.08677849173545837,0.0,0.0030890267807990313
1545754662.306626,1180.061,1186.993,11.315393876853136,-0.6812079734544275,0.0,11.11111111111111,-0.011312588597324659,0.08677849173545837,0.0,0.0030890267807990313
1545754662.326614,1180.061,1186.993,11.315393876853136,-0.6779098846707433,0.0,11.11111111111111,-0.011312588597324659,0.08677849173545837,0.0,0.0030890267807990313
1545754662.346583,1180.061,1186.993,11.304376932044281,-0.6568753625252182,0.0,11.11111111111111,-0.011312588597324659,0.08677849173545837,0.0,0.0030890267807990313
1545754662.366614,1180.958,1187.026,11.272910640764087,-0.6664009033956118,0.0,11.11111111111111,-0.011312588597324659,0.1021701991558075,0.0,0.0027132260147482157
1545754662.386604,1180.958,1187.026,11.251059049597284,-0.6381468063927938,0.0,11.11111111111111,-0.009927131135967633,0.1021701991558075,0.0,0.0027132260147482157
1545754662.40663,1180.958,1187.026,11.251059049597284,-0.6144528509722594,0.0,11.11111111111111,-0.009927131135967633,0.1021701991558075,0.0,0.0027132260147482157
1545754662.426607,1181.629,1187.05,11.237825003197738,-0.6224555399085309,-0.018528384609363412,11.11111111111111,-0.009927131135967633,0.12428350001573563,0.0,0.0024655479937791824
1545754662.446641,1181.629,1187.05,11.217606321198431,-0.5951686060919203,0.0,11.11111111111111,-0.008936406485794758,0.12428350001573563,0.0,0.0024655479937791824
1545754662.466623,1181.629,1187.05,11.217606321198431,-0.5726283626627527,0.0,11.11111111111111,-0.008936406485794758,0.12428350001573563,0.0,0.0024655479937791824
1545754662.486625,1181.629,1187.05,11.217606321198431,-0.5537689888014697,0.0,11.11111111111111,-0.008936406485794758,0.12428350001573563,0.0,0.0024655479937791824
1545754662.506639,1182.52,1187.082,11.18270747556761,-0.5572828126778007,0.0,11.11111111111111,-0.008936406485794758,0.12308070063591003,0.0,0.0021635922603309155
1545754662.526608,1182.52,1187.082,11.174717813106344,-0.5310862694675594,0.0,11.11111111111111,-0.007703231242814038,0.12308070063591003,0.0,0.0021635922603309155
1545754662.546613,1182.52,1187.082,11.174717813106344,-0.5091358116347318,0.0,11.11111111111111,-0.007703231242814038,0.12308070063591003,0.0,0.0021635922603309155
1545754662.566627,1183.187,1187.105,11.16377413758862,-0.5154131287094368,-0.014364501202665534,11.11111111111111,-0.007703231242814038,0.1311154067516327,0.0,0.0019476687302812934
1545754662.586617,1183.187,1187.105,11.154654407990517,-0.505546829329492,0.0,11.11111111111111,-0.0067757911923367635,0.1311154067516327,0.0,0.0019476687302812934
1545754662.60662,1183.187,1187.105,11.14705463332543,-0.4846107272761433,0.0,11.11111111111111,-0.0067757911923367635,0.1311154067516327,0.0,0.0019476687302812934
1545754662.626685,1183.852,1187.128,11.137024466971193,-0.4871569246551566,-0.016141052533595147,11.11111111111111,-0.0067757911923367635,0.1311154067516327,0.0,0.00167890137527138
1545754662.646602,1183.852,1187.128,11.121700601707774,-0.4642509054671605,0.0,11.11111111111111,-0.005729436417082544,0.1420316994190216,0.0,0.00167890137527138
1545754662.666679,1183.852,1187.128,11.121700601707774,-0.4446981112048637,0.0,11.11111111111111,-0.005729436417082544,0.1420316994190216,0.0,0.00167890137527138
1545754662.686605,1183.852,1187.128,11.121700601707774,-0.4288420593164106,0.0,11.11111111111111,-0.005729436417082544,0.1420316994190216,0.0,0.00167890137527138
1545754662.706615,1184.737,1187.158,11.104445071808177,-0.42269759178265964,0.0,11.11111111111111,-0.005729436417082544,0.15943069756031036,0.0,0.0014767684042453766
1545754662.726631,1184.737,1187.158,11.104445071808177,-0.41755774806919727,0.0,11.11111111111111,-0.004443060778388687,0.15943069756031036,0.0,0.0014767684042453766
1545754662.7466,1184.737,1187.158,11.097908886240148,-0.4025175967674851,0.0,11.11111111111111,-0.004443060778388687,0.15943069756031036,0.0,0.0014767684042453766
1545754662.76661,1184.737,1187.158,11.092462064933459,-0.38079883690274197,0.0,11.11111111111111,-0.004443060778388687,0.15943069756031036,0.0,0.0014767684042453766
1545754662.786647,1185.621,1187.187,11.07747057140379,-0.3740129715429479,0.0,11.11111111111111,-0.0032578522049569072,0.15654349327087402,0.0,0.0012487181229516864
1545754662.806671,1185.621,1187.187,11.07747057140379,-0.36839587711365274,0.0,11.11111111111111,-0.0032578522049569072,0.15654349327087402,0.0,0.0012487181229516864
1545754662.826596,1185.621,1187.187,11.067059812008187,-0.34657946227420966,0.0,11.11111111111111,-0.0032578522049569072,0.15654349327087402,0.0,0.0012487181229516864
1545754662.846585,1186.282,1187.209,11.056035493450132,-0.3305979523705753,0.0,11.11111111111111,-0.0023910645815995394,0.1724735051393509,0.0,0.0009683556272648275
1545754662.866607,1186.282,1187.209,11.056035493450132,-0.31721136804882705,0.0,11.11111111111111,-0.0023910645815995394,0.1724735051393509,0.0,0.0009683556272648275
1545754662.886609,1186.282,1187.209,11.051859615208445,-0.30609714918931846,0.0,11.11111111111111,-0.0023910645815995394,0.1724735051393509,0.0,0.0009683556272648275
1545754662.906623,1186.282,1187.209,11.051859615208445,-0.2898559322690588,0.0,11.11111111111111,-0.0023910645815995394,0.1724735051393509,0.0,0.0009683556272648275
1545754662.926616,1187.164,1187.238,11.042751987983642,-0.27605716164589256,0.0,11.11111111111111,-0.0013564036490384208,0.18704399466514587,0.0,0.00071004219353199
1545754662.946591,1187.164,1187.238,11.036427246855308,-0.2540350353102623,0.0,11.11111111111111,-0.0013679274116459273,0.18704399466514587,0.0,0.00071004219353199
1545754662.966646,1187.164,1187.238,11.036427246855308,-0.2355874472196832,0.0,11.11111111111111,-0.0013679274116459273,0.18704399466514587,0.0,0.00071004219353199
1545754662.986657,1187.825,1187.259,11.03286324704609,-0.22600662194001445,-0.006281623938598015,11.11111111111111,-0.0007104362206567588,0.18437129259109497,0.0,0.0005211275420151651
1545754663.00662,1187.825,1187.259,11.027418247337561,-0.20900205052012702,0.0,11.11111111111111,-0.0007104362206567588,0.18437129259109497,0.0,0.0005211275420151651
1545754663.026657,1187.825,1187.259,11.027418247337561,-0.19475510953525293,0.0,11.11111111111111,-0.0007192365914213014,0.18437129259109497,0.0,0.0005211275420151651
1545754663.046623,1188.705,1187.287,11.027418247337561,-0.18295616257152084,0.0,11.11111111111111,-0.0007192365914213014,0.18437129259109497,0.0,0.0005211275420151651
1545754663.066693,1188.705,1187.287,11.020328876438867,-0.16863704457535927,0.0,11.11111111111111,-0.0007192365914213014,0.19244809448719025,0.0,0.00029813696164637804
1545754663.08664,1188.705,1187.287,11.020328876438867,-0.15680439172495758,0.0,11.11111111111111,5.502088137789541e-05,0.19244809448719025,0.0,0.00029813696164637804
1545754663.106623,1188.705,1187.287,11.018705851965723,-0.1442070005407582,0.0,11.11111111111111,5.502088137789541e-05,0.19244809448719025,0.0,0.00029813696164637804
1545754663.126636,1189.365,1187.309,11.01511844128731,-0.13375228661185917,0.0,11.11111111111111,5.502088137789541e-05,0.18881070613861084,0.0,0.00015675617032684386
1545754663.146579,1189.365,1187.309,11.01511844128731,-0.12508775483493817,0.0,11.11111111111111,0.0005569704524809324,0.18881070613861084,0.0,0.00015675617032684386
1545754663.166659,1189.365,1187.309,11.01511844128731,-0.11777427398126049,0.0,11.11111111111111,0.0005569704524809324,0.18881070613861084,0.0,0.00015675617032684386
1545754663.186654,1189.365,1187.309,11.013759573606093,-0.109471971994659,0.0,11.11111111111111,0.0005569704524809324,0.18881070613861084,0.0,0.00015675617032684386
1545754663.206601,1190.245,1187.336,11.009580673288712,-0.10081923258249083,0.0,11.11111111111111,0.0005569704524809324,0.19489000737667084,0.0,-1.1991691280854866e-05
1545754663.226641,1190.245,1187.336,11.008623965340593,-0.09197266608582544,0.0,11.11111111111111,0.0012716598537804759,0.19489000737667084,0.0,-1.1991691280854866e-05
1545754663.246602,1190.245,1187.336,11.008623965340593,-0.08463198401702085,0.0,11.11111111111111,0.0012716598537804759,0.19489000737667084,0.0,-1.1991691280854866e-05
1545754663.266579,1190.905,1187.357,11.006691073530968,-0.07785669617214971,0.0,11.11111111111111,0.0012716598537804759,0.19795289635658264,0.0,-0.0001213905998156406
1545754663.286629,1190.905,1187.357,11.006691073530968,-0.07218386398850564,0.0,11.11111111111111,0.0017224342439995882,0.19795289635658264,0.0,-0.0001213905998156406
1545754663.306603,1190.905,1187.357,11.005958917542474,-0.06626246395786986,0.0,11.11111111111111,0.0017224342439995882,0.19795289635658264,0.0,-0.0001213905998156406
1545754663.326649,1190.905,1187.357,11.005958917542474,-0.06130602038308078,0.0,11.11111111111111,0.0017224342439995882,0.19795289635658264,0.0,-0.0001213905998156406
1545754663.346603,1191.785,1187.385,11.00536760473783,-0.05333333882319251,0.0,11.11111111111111,0.0022857379923363853,0.1992274969816208,0.0,-0.00027715566102415323
1545754663.366674,1191.785,1187.385,11.004956970845715,-0.04599437588968079,0.0,11.11111111111111,0.0022857379923363853,0.1992274969816208,0.0,-0.00027715566102415323
1545754663.386641,1191.785,1187.385,11.004956970845715,-0.039886642510802386,0.0,11.11111111111111,0.0022857379923363853,0.1992274969816208,0.0,-0.00027715566102415323
1545754663.406784,1192.445,1187.406,11.005098709304763,-0.03206610209600799,0.0003095274132229687,11.11111111111111,0.0022857379923363853,0.20214630663394928,0.0,-0.0003754011122509837
1545754663.426601,1192.445,1187.406,11.005315254172752,-0.02589392627658224,0.0,11.11111111111111,0.0025811476621368113,0.20214630663394928,0.0,-0.0003754011122509837
1545754663.4466,1192.445,1187.406,11.005315254172752,-0.020757986288522712,0.0,11.11111111111111,0.0025811476621368113,0.20214630663394928,0.0,-0.0003754011122509837
1545754663.466632,1192.445,1187.406,11.005315254172752,-0.016479383589760782,0.0,11.11111111111111,0.0025811476621368113,0.20214630663394928,0.0,-0.0003754011122509837
1545754663.486598,1193.325,1187.434,11.006496928997745,-0.009249184606961355,0.0,11.11111111111111,0.002752652759516662,0.20406199991703033,0.0,-0.0004981719539500773
